Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Low & middle income,LMY,9.364389811,9.236298877,8.37926153,9.248691704,8.821404768,8.615856117,8.753222791,8.339332152,8.349716664,8.245187361,8.640781341,8.831302707,9.314641203,10.97675658,13.01870086,11.54976766,11.70594933,11.74546295,11.25957698,12.6562924,13.19825856,12.83611493,13.77666813,13.88687714,14.31100497,13.5744193,12.58120292,14.85907769,16.21151363,16.59253974,17.05899041,16.8645028,21.74197516,19.92301083,20.33599739,20.8540368,20.79306578,21.9671945,22.68460222,23.78743538,26.36768265,25.1442542,26.32684692,28.03337498,30.26176929,31.62032242,32.14547196,31.18584849,30.91023549,25.56712967,27.34402042,27.9733804,27.24915395,26.27939783,25.45120449,24.23576233,23.27563424,24.02524733,25.25148974,24.61879974
Lesotho,LSO,11.74089069,12.54901961,14.3812709,14.88095238,15.3638814,15.56122449,10.86419753,12.04819277,12.07564365,13.58234295,12.21995927,12.79707495,16.07717042,14.26872771,13.65853659,14.46654611,17.91277259,11.89767995,17.25625539,22.10397053,21.00565308,19.29133858,,,,,,,,,,,,,,,,,,,,,,,,,,52.18955349,53.17043528,43.94768547,41.48084024,46.94164281,40.99377686,37.39103728,37.25309471,42.66421405,44.70187211,45.5317481,49.72586344,43.63178661
Late-demographic dividend,LTE,7.595760671,7.138569315,6.334056618,7.394969185,6.717983923,7.872029114,7.492299141,7.168742252,7.510446887,7.653017298,7.880903339,7.89816727,8.323119245,9.610156608,10.96504216,10.5583392,10.62147413,10.48864321,10.46111579,11.36273806,12.37813533,12.98857757,14.47129318,14.43830383,15.12028267,14.22321558,13.61051933,16.49123172,18.18031725,17.54173084,18.2048125,17.95919177,26.33673509,23.26494273,23.32141273,23.2264967,22.54964143,23.67844655,24.52677111,26.77233525,29.15662321,28.64659044,29.60088618,32.21536555,35.0907616,36.63736573,37.6457235,36.82413524,35.9614094,30.42848304,32.65063563,33.27842643,32.7258433,32.03194276,31.62025904,30.82002426,29.54724381,30.001296,30.66116165,29.3687621
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14461565,41.94043332,44.9667461,39.12476419,32.41433371,38.54565654,44.0426404,47.34210919,46.16971807,47.34668127,53.84223732,55.62027108,50.35830795,57.13900598,51.9391993,64.121926,73.07570469,78.41087325,78.79123716,72.34270348,68.82163397,67.57942813,73.60578661,75.62090179,78.08804918
Luxembourg,LUX,,,,,,,,,,,88.06703868,87.33536866,82.12118368,88.51089423,101.692056,91.62476141,87.31500625,86.06128889,83.00640182,90.08842382,87.70723951,85.85085919,88.18605901,89.40868213,100.1624727,107.4600161,98.34069007,95.6028835,97.13806885,99.8615358,97.80076099,97.69553609,96.70785705,96.96896753,100.18098,102.475306,106.524282,115.8470042,126.1785362,130.8296156,148.4849077,147.4394631,141.9646116,138.9002279,153.0357366,161.6764088,176.2468904,182.8880011,187.1118807,164.0695066,174.52309,177.9896562,186.4443074,190.6285823,212.6070994,221.1965864,213.0356929,217.6213606,211.5590487,208.7527498
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.67399487,40.57313122,39.81949117,39.34842274,35.10172658,36.89913571,38.12681098,36.64341477,36.17021321,39.13025236,43.20894235,39.9923153,38.45523193,39.47359305,42.47134403,53.56995346,57.76960383,61.19887911,60.26061995,61.20219161,60.72006835,60.40155649,62.12635178,61.50441991,59.90641778
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,111.7362887,113.6064986,115.3890601,106.9144499,109.4736842,111.2290179,107.1029267,105.2048059,99.0323205,92.37381677,82.68503998,76.70117353,74.0927864,74.51518576,74.57746603,74.50792878,74.77507621,76.86034855,89.97552746,91.88201323,93.88875667,93.44479265,95.28615167,84.8594021,78.99406784,79.31022784,80.11206485,78.92014207,87.79032308,90.67359273,91.10575944,90.63795176,84.9363223,77.91299594,76.08714823,79.94245424,82.79045396,83.50219707
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,23.57163466,21.75397217,18.02026579,17.92221374,19.49014908,18.16353887,18.96125309,17.90347691,18.48384174,18.37761784,17.63698117,16.9533203,18.57399871,20.836714,27.55664878,22.47287908,17.91505336,16.8959627,16.37088878,17.01013813,19.33593407,22.67121087,21.60473912,22.75469821,25.6341793,25.5132263,21.88236768,22.48125303,24.99654686,22.5549373,24.55932051,22.31876775,22.17215462,22.0607515,20.93850146,22.67322004,21.83597496,23.92411787,23.40380419,25.15436795,26.78743166,28.20916613,28.91761426,27.503777,28.10759913,30.91915923,32.7553598,34.57168008,35.74235068,28.00317442,32.23301862,34.70003427,34.9295479,32.77764352,34.63240888,34.80004049,35.35153455,37.21311213,38.73468363,39.13941976
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.12602406,55.32825516,53.20011551,45.01953659,52.3183764,49.60011381,50.05504282,52.46389652,53.3131902,51.19391234,51.16358494,45.25633686,45.58047352,40.81874861,36.87212252,27.82961354,32.54045693,31.13285051,32.09261325,31.17069499,31.89545137,32.30911536,31.09876186,30.13870506,30.52041376
Madagascar,MDG,10.03018418,14.60474932,13.7550293,12.78044807,13.30279745,13.21170446,17.29471531,17.51425288,17.75033878,18.10926966,19.16033769,14.44466833,14.26297439,14.24785577,15.52616125,15.85951839,15.16374184,16.44499126,17.15103831,14.57538181,10.66534596,8.889827714,8.46237429,8.149204323,10.74977453,9.894803596,9.845295981,14.13963752,13.58430619,15.35615436,12.87027078,15.97244826,14.496154,13.80969254,20.01980217,20.98689761,17.02486156,16.14294254,16.41237559,18.34662007,19.11966845,20.07024942,21.81557441,13.69416282,19.45730646,24.31938611,27.48691378,27.79620714,27.70720057,20.3758291,21.87438119,22.71963584,21.78068615,23.27216114,28.28190762,28.39063871,29.09256628,30.90263172,28.68196588,26.46460013
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,153.5433562,166.3635019,159.7969159,132.6306107,77.16645078,71.64488259,68.07510349,78.71508637,75.85530938,79.19365005,85.45299645,76.9300862,78.02659338,67.1285872,77.7358717,,,,,,,,,,,,49.33400091,96.54770455,86.71027947,73.0056489,77.56179345,88.02790502,86.13308587,88.25140646,89.2313762,76.53394447,71.87612827,70.08191354,69.32277281,66.29588971
Middle East & North Africa,MEA,,,,,,,,,,,32.00758214,34.3587097,36.07208842,49.61627903,47.5302759,46.83084417,42.52700308,40.69428164,37.0842237,41.14024128,42.53385274,39.67640168,34.68793568,30.03874057,28.65263644,26.71671823,21.45944277,24.98290619,24.50171682,26.45282513,29.10690676,26.38696076,27.43955355,28.77978178,29.99941289,30.0974542,30.53872729,33.62659025,29.70883162,33.7030161,38.88555865,37.2813706,38.84834248,42.06854077,45.00563712,48.86771852,49.69629451,49.48217627,51.29952322,43.10984593,45.92396455,49.54568151,50.41049646,49.27086108,45.83086613,39.82275032,37.74110517,40.81935352,46.50549631,
Mexico,MEX,8.505521472,8.412485876,8.569105263,8.320141509,7.633067729,7.634249084,7.471019737,6.867740964,7.037929155,7.546477833,7.754617117,7.640408163,8.060176991,8.412011577,8.408666667,6.894454545,8.489832239,10.3190914,10.47097133,11.18916232,10.1426201,9.861568427,14.42686588,18.11503475,16.5671429,14.56631489,16.68217993,18.536567,20.09605615,19.1321993,18.70447105,16.43339003,15.25674444,12.28129765,13.38285838,24.14919339,26.00501497,24.33293034,24.59443277,24.63265005,25.40671694,22.66672117,22.55248987,24.36044069,28.41438695,30.37779258,27.32516189,27.52723589,27.70149583,27.15499933,29.69766477,31.03670714,32.26556776,31.30565295,31.89254452,34.56333087,37.06297093,37.68984096,39.28930571,39.06118749
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3185561,23.30034819,25.66329075,24.70907397,22.11634593,28.69633065,25.3630398,27.37649368,30.15293173,31.30500484,32.68008949,25.68202862,26.43877295,28.80900482,28.5051452,37.45624048,50.69668753,54.95688854,51.24124036,49.90976747,44.62349864,36.54661186,39.17470324,40.44717505,
Middle income,MIC,9.275492962,9.161900006,8.27914466,9.153328586,8.726053084,8.524783688,8.656712253,8.242731459,8.246117101,8.140886567,8.529748676,8.73225726,9.219230296,10.89529664,12.95508823,11.49452724,11.65315411,11.70843111,11.22642466,12.60875563,13.16078835,12.81639255,13.79055893,13.8966863,14.32115268,13.59439482,12.59502872,14.8796492,16.25571607,16.61161242,17.07613501,16.90136285,21.83104786,19.98697394,20.36511687,20.87432799,20.80990093,22.00582986,22.73769986,23.84879623,26.43345197,25.20603177,26.38824186,28.11268194,30.32218912,31.69112329,32.22213894,31.23068903,30.95020546,25.61254767,27.38797195,28.04280009,27.34687928,26.38772402,25.53229534,24.32772007,23.36267248,24.09376135,25.32623732,24.6874328
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.56785714,21.77572314,51.66390456,44.44503077,36.31168831,31.38393032,21.30484393,23.4909339,23.26672869,23.04185952,32.94684009,29.19890805,26.30084964,27.65636747,30.70416616,34.80760066,37.7914825,44.11661379,43.22446914,32.80554336,39.78975339,47.12421314,45.374253,43.39647453,47.66285529,48.73799991,50.66384216,55.14571934,60.57794737,61.69179049
Mali,MLI,,,,,,,,11.36164061,10.22256998,11.20363207,12.46955562,13.41591101,10.0292728,10.18791935,12.72372531,9.661185014,11.00570802,12.75569507,11.59798482,11.99242118,14.80687435,13.29978495,14.25504314,15.92609488,19.06437243,17.01653806,14.49123888,15.56172645,14.58072076,15.81019386,15.65359181,16.21126857,15.62910335,15.85350477,19.44277535,19.56106766,18.87147761,23.82655929,21.25395252,20.25098892,22.47859046,26.31243707,28.08745381,25.76934039,23.67718471,22.98886934,28.4289451,24.15211115,25.14419,21.71331369,22.83717018,22.72617792,27.85634001,24.94054027,22.55472374,24.04358438,23.45284809,22.19967673,24.3777652,23.01596844
Malta,MLT,,,,,,,,,,,44.18086497,45.51076101,46.5257294,57.89781773,74.64137007,73.69200872,75.41418013,76.92383443,73.55352878,79.3891826,80.93356614,72.53552575,61.59885765,59.805992,62.41845684,64.50003209,64.33491935,69.58023823,70.40500542,72.13422728,75.83362624,77.37196474,81.75957786,84.81218399,85.96184262,122.2728879,114.104617,110.6228426,110.3365723,112.3569138,126.7762216,115.5786941,117.1938104,108.5310905,103.7789305,104.2252667,123.4548189,129.5371255,148.4768385,147.73564,153.2555497,160.4064909,165.3262247,156.9913808,148.8665128,154.2450153,152.0114236,149.7210228,144.9283616,140.6004396
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538837892,0.470599713,0.285754172,0.207565072,0.186736794,0.17845543,0.157094763,0.138180683,0.116556167,0.102712751,19.58865187,0.099464913,11.49836108,19.63509832,20.09040216,22.97516723,25.94272972,28.35971336,30.38975072,
Middle East & North Africa (excluding high income),MNA,20.7447259,21.04401594,16.23784393,17.90767804,18.59866546,17.75180718,18.40330462,18.33449134,17.51683617,18.21962672,20.43012068,22.45703918,22.00580729,28.53588959,39.86112028,34.38104022,32.77218807,30.45534517,26.55807049,30.98412821,27.53487577,23.6378007,23.1392183,20.82527677,19.21073866,17.48880585,11.5939277,15.00913233,15.60341223,17.90066027,20.24645524,20.55628068,19.56092127,22.86695179,23.54492287,22.03517668,21.61201045,27.17745147,24.93245638,27.94604335,31.40612467,28.99256374,32.60822403,34.69463606,35.32288699,38.47946203,38.82414437,38.04804462,38.56786693,30.8114356,32.22975072,32.67803015,32.21522401,31.78353052,28.31428628,24.59889256,23.49860119,28.00967946,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81499185,38.42345438,35.35611713,30.6112462,42.02204718,43.54912468,40.56154301,43.00301064,39.51974845,34.33086631,37.04440512,42.34884361,43.67248294,41.34236,40.1437048,42.11807213,40.60065571,41.0551905,42.87500027,44.0777408
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,23.87088358,26.25875747,26.60817108,29.17961256,26.72974898,30.17820861,30.80329714,28.44898842,22.48677567,18.27470168,54.06845984,28.93299325,59.33218994,44.63069351,40.54137213,35.52432564,52.66634508,47.84351451,50.15844062,53.99675147,50.31834099,50.72661598,52.35204953,60.78777492,58.76938379,59.44326508,59.61444843,54.01703592,50.27799933,46.67898258,52.55355505,43.5721512,38.89023748,52.24899869,45.64559477,50.20095542,59.79464133,58.47234962,61.33934743
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.04361371,90.23405973,100.661157,95.8529689,83.73737374,66.84434968,51.97018104,39.24528302,41.92740926,43.24693042,50.59920107,52.94117647,53.37278107,54.13533835,72.24,69.51905059,53.81708239,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.970905876,9.062516062,8.100744444,10.42471616,11.32836516,10.99738613,10.05764557,9.358666664,9.027443459,11.42973012,18.69123492,21.53935474,22.56347168,25.67872235,27.01568599,27.07153277,27.32779042,26.44687726,27.1009153,28.45834289,30.09825026,28.8839773,26.74393599,31.28403958,31.07817138,33.54531717,38.57905103,47.7612389,38.02763213
Mauritania,MRT,,11.36735871,11.52140396,19.97448235,34.51286462,33.4476296,34.08429037,32.98184357,30.12400624,30.78851038,32.35165175,31.8823343,38.22745995,37.12437735,38.2837833,30.47136939,30.0785687,25.984498,26.44952563,26.30592434,29.18941365,35.7238154,31.75878704,36.25549655,36.13663955,47.48932881,44.51222402,38.91269054,39.84740772,39.50173587,36.17996812,27.54063192,22.37196354,25.3609346,34.69962831,41.48646321,39.16341347,33.39205407,24.45916856,22.56918604,25.51711571,25.53699508,24.7736084,19.12477218,23.26925757,26.75324705,42.36410333,40.5231618,41.60285048,37.2457483,45.73934811,50.1828097,48.26135521,45.54859921,37.38920072,33.82163668,31.92978159,39.0969244,39.26922063,41.84427852
Mauritius,MUS,,,,,,,,,,,,,,,,,50.76530612,48.80558618,43.22467242,42.67015707,51.1670691,44.72524243,47.15565032,46.64263888,48.66991643,53.52629679,60.50253807,64.56527124,64.72474985,64.20328184,64.95689655,62.30528898,59.30459751,58.24253937,56.72276003,58.65758769,63.58556981,61.46210553,65.68373842,63.80266457,61.09421485,67.98701949,61.60835003,56.0072568,53.32313145,59.02447636,58.44393593,55.86749787,51.07052144,47.67716859,51.23767279,52.44414738,53.79216527,48.41741475,48.84610087,47.86224698,44.25034214,42.45178816,40.775188,39.17480071
Malawi,MWI,22.0790378,20.60946271,21.40672783,21.86353632,19.48238677,19.46308725,21.50537634,24.05322416,23.83749388,23.47629797,24.24617926,23.45191041,23.28725038,27.63736264,28.01733478,29.12969605,30.44117647,30,23.19220682,23.19259688,24.84329917,25.66555365,22.49518304,20.75156721,28.37062366,24.19147514,22.91070861,25.45252765,23.32220462,18.77991019,23.78207431,23.27158384,23.20622472,16.13030243,29.63282169,30.36848138,22.82575285,21.35650935,32.7701621,28.02228054,25.60365248,27.99122637,15.86063717,20.17045655,18.84824932,18.12115551,17.63383504,23.31144531,22.65675869,20.02865348,22.7870608,20.77716728,26.20340149,35.65977381,33.70156796,29.15651988,32.96691831,29.16284408,30.88283803,31.00801491
Malaysia,MYS,53.06853051,48.4713157,46.0421087,45.71837585,44.08208135,44.89502762,42.51272992,40.9649662,43.22707209,47.21875557,45.55752811,40.46314164,36.01265823,41.48373658,48.31131333,45.548988,51.8212569,50.14223871,49.05505992,56.01413062,57.5448338,52.33888185,50.87301714,51.52745443,54.2690132,54.90770621,56.29661703,62.89449343,66.41550287,71.37684947,74.4661197,77.82555283,75.98386005,78.92028758,89.15077688,94.08917037,91.57615121,93.289448,115.7437254,121.3113937,119.8097087,110.4024914,108.3053028,106.9434461,115.3733377,112.8989768,112.1854808,106.1682749,99.49957724,91.41679187,86.93029507,85.25544211,79.29991393,75.62904103,73.79349863,69.44868094,66.77541294,70.04552188,68.75736913,65.34080416
North America,NAC,,,,,,,,,,,7.047365771,6.826553209,6.96754955,8.143312928,9.637141163,9.484814334,9.231015732,9.026869875,9.459609869,10.36160995,11.43948484,11.05657193,9.995718641,9.201307931,9.354384609,8.863658361,8.832545154,9.185485344,10.0938111,10.40928236,10.69863662,11.00225899,11.21348714,11.33416231,11.97964389,12.96016836,13.14919898,13.58276711,13.20632741,13.18511075,13.7478606,12.63297547,11.95187494,11.57993969,12.16602413,12.45895767,12.91470749,13.56394949,14.48215269,12.56434577,13.86504722,15.10733038,15.06945341,15.08211502,15.18756174,14.2031172,13.65204569,13.84780199,14.00155458,
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,70.38813517,56.46820752,52.42342685,45.11291795,45.44259085,51.69066715,56.61298823,46.54470184,46.32530597,49.9407254,43.6258335,44.05937108,43.07524362,47.07790102,44.46766858,45.09705465,45.9095014,43.18970278,41.87344431,41.96832653,41.67385161,42.01112432,47.20505476,44.46262994,40.58866817,41.24434172,46.30216977,50.48233743,54.35426711,52.34676072,47.7572842,45.52615623,43.41161376,37.55660006,39.25414728,35.55666048,35.17382502,34.02558823,36.34458149,35.81001788
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.48762379,16.90891998,13.71048336,13.11114971,13.59617687,15.56380927,15.34627819,16.4920122,11.99030623,13.08238566,,,,,,,,,,,,,,,,,,,,
Niger,NER,7.100410732,8.121235141,9.283574914,9.311149974,9.26666053,9.484851018,12.45271437,8.429535609,7.977598559,9.357655967,10.77238304,12.36783977,14.21370632,15.51476946,12.27056305,19.24652938,22.26365398,19.64259194,22.53064787,28.54114854,24.5842225,24.15582416,20.9705721,20.82492061,22.90532643,20.68595238,20.00042463,20.80292187,18.29988212,16.599715,14.96645887,11.9332403,11.69544135,10.82727421,13.07895576,14.46881544,15.22340751,13.49717075,14.06751729,12.73593467,14.32641429,13.46404108,11.92024011,13.26902517,14.30265539,14.43413057,13.89698616,13.13353112,13.26846017,15.06826892,16.31972429,15.41305421,16.21458219,17.092949,16.02014244,13.65039753,11.96005048,12.79931337,11.31161314,11.73542198
Nigeria,NGA,9.241530464,9.185128107,8.269140541,8.779167071,9.202128863,10.89344868,10.41382647,11.07732874,9.927321669,11.39106947,8.407074708,10.83428109,10.96812781,15.91792092,25.17853499,18.33875199,18.21581607,24.87241328,19.55260311,24.81613535,29.3751744,8.590083469,6.693706823,5.533547746,6.350780642,7.096822871,5.249090355,12.84765711,11.16914705,25.25077466,20.97477285,24.24686728,23.9747503,20.06653995,13.54924651,24.15581596,23.02469951,28.64975397,18.1440897,21.33433128,36.02326561,28.25095823,23.2397194,26.75138108,20.25380338,21.03395529,29.51613188,21.23633657,25.67007222,18.63034142,25.6606113,31.61694021,31.54658773,18.04990659,18.43512606,10.66630962,9.218109698,13.1715621,15.49688918,
Nicaragua,NIC,23.65297053,23.40189562,26.4315577,28.82429093,28.87396635,29.30051867,27.11517043,26.46189259,26.68486856,24.38595822,26.73240089,26.29968981,35.28925154,28.21031937,29.07488934,28.04275752,32.99472073,32.09133352,34.40969822,42.02458021,24.22880036,22.34416571,15.97882151,19.4003056,16.44303871,14.76619964,12.77631327,11.77068287,17.98087853,32.53701101,24.94835926,21.82198402,17.25122713,20.42792688,13.13987687,16.09508625,16.84735811,19.41954518,19.33444051,18.53027952,20.10816589,19.04191088,18.84713588,20.70499891,23.05985574,24.38213089,31.26693482,33.06389193,34.47041956,33.98166964,40.46660572,45.01713196,47.46948503,45.21415682,45.0081711,40.08346107,38.88208068,41.33870812,42.15090962,45.1069894
Netherlands,NLD,,,,,,,,,,41.05096436,43.14246706,43.40639631,43.36368101,45.41438593,50.38162066,47.48939959,48.55624993,45.94453495,43.8650738,47.86123949,50.42060471,54.8934338,54.90404574,54.59202801,58.39841139,59.90465246,50.78586085,49.45076522,51.73728227,55.03201924,54.4147456,55.10901405,53.37606993,52.61208244,54.7356509,57.22097303,57.38846572,60.35995513,59.34034162,59.90502051,66.0332694,63.2984077,60.14842249,59.28414032,62.67424417,65.63208522,68.18111834,68.77545747,69.79363348,62.23701352,69.80367248,75.50306831,79.50337384,79.88047779,80.57790815,82.65889671,79.53516476,83.39176802,84.32197861,82.52375774
Norway,NOR,,,,,,,,,,,36.47656506,34.77263671,34.95129501,37.40764116,39.8572939,36.10204307,35.9705077,34.2855074,35.98291019,39.2530485,42.75431304,42.78176394,40.95566685,41.26701019,42.26020068,41.98046949,33.58715134,31.76215791,32.46185723,37.3210468,39.41949164,39.20302448,37.13658831,37.15817162,37.33726538,37.18262596,39.94237071,40.55723974,36.90810865,38.60466513,45.73235418,44.96230277,40.37312639,39.63016952,41.09090195,43.40254484,44.64456122,43.29847207,45.91671174,39.2356786,39.7598437,41.27396486,40.68243719,39.1971735,38.99635572,37.80181591,35.45992638,36.33299569,38.44165444,36.94995718
Nepal,NPL,,,,,,7.765084037,5.644810953,6.874512753,6.84511343,7.013149743,4.90419708,5.403893247,5.661104999,6.610492262,5.449719138,8.901092981,10.77383012,11.78819387,10.57165982,11.78482957,11.54126254,12.9014543,11.59158414,10.23104295,10.6524501,11.52921436,11.66229991,11.81327508,11.44716927,11.06760466,10.52730912,11.49075129,15.95972613,18.43296411,18.99393793,24.97315898,22.81757514,26.32783507,22.82205122,22.84847209,23.28400371,22.56077372,17.73712952,15.69986449,16.68269526,14.58368679,13.44659096,12.85566488,12.77582026,12.41935419,9.582536172,8.904030421,10.07389298,10.68903388,11.50507746,11.62193974,9.468399399,8.988334926,8.907177085,8.668299439
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.47619048,83.33333333,51.85185185,61.19402985,71.27659574,89.58333333,79.8245614,52.7325024,52.36363636,35.78802478,26.25,19.96370236
New Zealand,NZL,,,,,,,,,,,22.08728539,22.49452954,24.45376016,24.00825997,20.6231454,23.1032666,26.68289888,26.14587995,26.64410603,28.62872053,28.805115,27.92553191,27.73524625,28.40844575,31.8104583,29.30423428,26.63710248,26.12221745,26.19302223,26.35018595,26.76185847,29.16134637,31.19167677,30.60242388,30.7781457,29.39336631,28.34887884,28.32037399,29.61732163,30.95055154,35.74545849,35.43103984,32.8470717,29.8397254,29.54341061,28.28516543,29.5900344,29.24507097,32.0404784,28.73760822,30.2526501,30.35555222,28.8526248,28.82274331,28.01881106,27.91531098,26.54074885,27.48318944,27.98112473,
OECD members,OED,,,,,,,,,,,13.35686579,13.37706789,13.41433124,14.45762832,16.5299524,15.77476712,16.32083619,16.47628716,16.27947634,16.96402273,17.92345376,18.39488648,17.97019626,17.83202721,18.81611868,18.65374002,17.17671321,17.06314413,17.44634038,17.93439456,17.98216481,17.98087166,17.94881478,17.96722729,18.88467485,20.07457224,20.43918917,21.603822,21.75332749,21.58294055,23.4021947,22.93864188,22.29971155,21.99940481,23.18992107,24.03405786,25.31317909,26.0749094,26.93201615,23.78578975,26.04843689,27.8182397,28.26344246,28.32107446,28.53196131,28.26660438,27.7218743,28.70963557,29.24193892,
Oman,OMN,,,,,,,,33.7628866,70.13977128,74.6,73.68913858,65.7873701,59.375,67.82762692,73.7203518,67.55039596,62.33178785,58.3016415,58.32012062,61.06241954,62.65911137,64.68711105,58.54602366,53.65159508,50.28061308,49.82783211,39.24652253,48.87793996,40.00620251,,47.23007412,43.06549257,44.71689049,43.05104505,43.00122803,44.03534887,49.81019015,50.03694885,41.9695906,48.68760338,53.68903821,51.70269945,49.10328087,49.75836118,51.37791968,58.27964187,56.17247283,56.48320953,58.48040618,50.63610907,67.48575336,72.82668961,71.55756514,75.37814516,70.24786761,57.13709938,47.41535101,52.35820038,58.25847894,58.16216216
Other small states,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.25146754,55.06887268,55.63724937,57.29386587,56.03634989,61.71126664,64.98054637,63.19594516,59.90360515,59.22419929,60.77771978,62.82626618,62.30941184,61.39506358,62.9312286,55.50585769,62.03059848,70.39338415,72.35027942,71.19736708,67.84323688,61.77977062,56.5946414,58.08884777,58.82961581,55.71935098
Pakistan,PAK,7.174862776,6.215265385,6.699147381,8.176129149,7.722101186,7.05507349,6.90692613,6.920609914,7.533423856,6.92157005,7.616594417,7.721840484,7.175388217,14.75878623,13.57517423,11.68703849,10.64787825,9.343029623,9.430399129,11.04532745,12.59079593,12.83519533,10.19036954,12.18347526,11.39465748,10.56618879,12.29622259,13.80941484,13.85882802,14.07193291,14.78871841,16.93239271,17.27072731,16.20209462,16.15838057,16.70996966,16.90310178,16.08195323,16.48479118,15.35349933,12.11954679,13.33629528,13.77600345,15.16738101,14.244732,14.31034575,14.13396282,13.21461341,12.38231088,12.39575242,13.51626785,13.96666966,12.39666276,13.27715343,12.24258363,10.60441138,9.145726939,8.257320296,8.971966445,10.11901778
Panama,PAN,45.78823939,47.1864424,53.18082889,52.6594303,52.47479989,54.43834633,55.78788652,56.35280349,57.29531805,57.4091892,55.78755956,54.32441474,53.45085134,53.57477458,67.58834544,68.99266502,62.84887868,65.30869819,59.02509204,58.94933141,65.03131151,62.28918137,56.80968207,47.13750106,44.50712782,45.44220484,47.10904541,47.36369839,49.80916122,52.25871052,57.49329457,64.35225616,66.35669502,64.05865863,66.04205563,66.84710086,71.28692343,76.98827139,67.65286252,56.85376764,62.01057776,62.13543892,57.63981211,54.34003298,57.76765137,64.50079291,66.17345563,71.45837148,78.08938262,69.81378103,70.04208517,78.23053549,75.19125791,65.16162281,55.35751129,47.68513469,41.97282917,41.78016362,42.54347579,
Peru,PER,20.21071177,20.80801282,19.96630026,18.44707556,18.51272016,15.67065689,15.56312651,15.42376403,18.10875683,17.46510665,17.41794986,13.83975406,13.74988762,13.3257086,14.11430649,10.56262159,11.72908338,15.47478059,20.18288886,27.00502325,25.52052211,18.56180303,18.81847673,21.73521805,21.81650551,26.14505545,16.44261149,12.66542141,15.09949042,11.32963641,15.69719146,12.20238667,12.51350577,12.4506751,12.77148277,12.59988525,13.31651992,14.47726026,13.70290185,15.39688801,16.76837372,16.60137952,17.27480785,19.01466695,22.91223375,26.84876111,30.53663645,31.52211653,29.72763021,26.44205274,27.82616415,30.50275976,27.44961437,24.80829942,22.60697038,21.28732529,22.60031374,24.71987197,25.37665822,24.18513724
Philippines,PHL,11.94735026,12.59242831,16.94768478,18.61723706,18.18491695,19.38364947,20.44778519,19.96481641,16.90296631,14.72687678,21.5764694,20.45416387,19.68046342,24.76696564,25.02111283,21.01806392,19.326945,21.0586383,20.66738815,21.56086742,23.57260953,23.83379025,20.33438742,21.33972044,24.02413052,24.01557661,26.32820211,26.64214868,28.39278162,28.11201974,27.51622902,29.59725515,29.12976792,31.35961239,33.82569412,36.35728306,40.50665724,48.956482,44.7642271,45.48930694,43.34421922,41.15550151,40.00567994,42.30501837,41.82684099,41.23003922,41.24545937,38.01418634,33.35683324,30.2195256,32.87482972,29.10542888,27.46707386,26.17741981,27.35450419,27.20805724,26.67300334,29.55229085,30.21360537,28.33998584
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.86351177,44.63869754,46.04960172,40.97796658,41.48372725,45.52211539,48.35906044,47.1996909,50.31036579,46.7450113,50.29624172,56.69482702,60.72543631,59.34484512,61.24163572,58.35008761,51.87581466,50.02053633,46.99489322,
